start_station,start_lat,start_lng,end_station,end_lat,end_lng,Service:Company,Service:Type,route_count
Amersfoort Schothorst,52.174822137451,5.4038887023926,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Snelbus ipv trein,20
Oudenbosch,51.587776184082,4.5333333015442,Lage Zwaluwe,51.69111251831,4.6630554199219,NS,Intercity,3
Leeuwarden,53.195835113525,5.7922220230103,Den Haag HS,52.069721221924,4.3225002288818,NS,Intercity,39
Grou-Jirnsum,53.088890075684,5.8225002288818,Akkrum,53.046390533447,5.843611240387,NS,Stopbus ipv trein,1085
Apeldoorn,52.209167480469,5.9702777862549,Almelo,52.358055114746,6.6538887023926,NS,Sprinter,8079
Rijssen,52.3122215271,6.5202779769897,Apeldoorn,52.209167480469,5.9702777862549,NS,Intercity,4
Schiphol Airport,52.30944442749,4.7619442939758,Naarden-Bussum,52.280277252197,5.1569442749023,NS,Intercity,1
Ede-Wageningen,52.027778625488,5.6730556488037,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,4
Zuidbroek,53.159612280006,6.8679141998291,Veendam,53.10324,6.88475,Arriva,Stoptrein,1
Almelo,52.358055114746,6.6538887023926,Weesp,52.3127784729,5.0430555343628,NS,Intercity,1
Nijmegen Goffert,51.8273,5.822722,Nijmegen,51.843612670898,5.8522224426269,NS,Extra trein,1
Hardenberg,52.572776794434,6.6286110877991,Zwolle,52.504722595215,6.0919442176819,Blauwnet,Stoptrein,115
Hoofddorp,52.293334960938,4.7005553245544,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Sprinter,4807
Utrecht Centraal,52.088890075684,5.1102776527405,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Extra trein,2
Zwolle,52.504722595215,6.0919442176819,Arnhem Zuid,51.955001831055,5.8519444465637,NS,Intercity,1
Nijmegen,51.843612670898,5.8522224426269,Boxmeer,51.644521767653,5.9390330314636,Arriva,Stoptrein,190
Den Haag HS,52.069721221924,4.3225002288818,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Sprinter,560
Bodegraven,52.081390380859,4.7461109161377,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Extra trein,3
Den Haag HS,52.069721221924,4.3225002288818,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Sprinter,1
Haarlem,52.38777923584,4.6383333206177,Vlissingen,51.445835113525,3.5952777862549,NS,Intercity,39
Leiden Centraal,52.166110992432,4.4816665649414,Den Haag HS,52.069721221924,4.3225002288818,NS,Snelbus ipv trein,65
Zwolle,52.504722595215,6.0919442176819,Groningen,53.210556030273,6.5647220611572,NS,Sprinter,11639
Den Haag Centraal,52.080276489258,4.3249998092651,Uitgeest,52.521667480469,4.7016668319702,NS,Sprinter,269
Nijmegen,51.843612670898,5.8522224426269,Zwijndrecht,51.814998626709,4.6416668891907,NS,Sprinter,1
Den Haag Centraal,52.080276489258,4.3249998092651,Dordrecht,51.807220458984,4.668333530426,NS,Sprinter,18521
Amsterdam Centraal,52.378887176514,4.9002776145935,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Snelbus ipv trein,12
Tilburg Universiteit,51.564985,5.051778,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Stopbus ipv trein,1
Lelystad Centrum,52.507778167725,5.4727778434753,Leiden Centraal,52.166110992432,4.4816665649414,NS,Intercity,49
Amsterdam Zuid,52.338889,4.872356,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Metro ipv trein,2624
Den Haag Centraal,52.080276489258,4.3249998092651,Voorschoten,52.1252784729,4.4324998855591,NS,Intercity,2
Sliedrecht,51.829723358154,4.7783331871033,Boven-Hardinxveld,51.832222,4.878056,R-net,Stopbus ipv trein,42
Lage Zwaluwe,51.69111251831,4.6630554199219,Roosendaal,51.540279388428,4.4583334922791,NS,Stopbus ipv trein,568
Utrecht Maliebaan,52.087776184082,5.1313886642456,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Speciale Trein,132
Rhenen,51.958610534668,5.5783333778381,Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,NS,Sprinter,72
Schiphol Airport,52.30944442749,4.7619442939758,Nieuw Vennep,52.258888244629,4.6455554962158,NS,Stopbus ipv trein,5
Alkmaar,52.63777923584,4.7397222518921,Beverwijk,52.478332519531,4.6566667556763,NS,Sprinter,51
Eindhoven Centraal,51.443332672119,5.4813890457153,Weert,51.248611450195,5.7036108970642,NS,Sprinter,4023
Woerden,52.084999084473,4.8936109542847,Tiel,51.889446258545,5.4222221374512,NS,Sprinter,183
Groningen,53.210556030273,6.5647220611572,'t Harde,52.4091682,5.893611,NS,Intercity,1
Zwolle,52.504722595215,6.0919442176819,Akkrum,53.046390533447,5.843611240387,NS,Sprinter,78
Haarlem,52.38777923584,4.6383333206177,Den Haag HS,52.069721221924,4.3225002288818,NS,Intercity,86
Gorinchem,51.833889007568,4.9683332443237,Dordrecht,51.807220458984,4.668333530426,R-net,Stoptrein,9322
Hoorn,52.644721984863,5.0555553436279,Alkmaar,52.63777923584,4.7397222518921,NS,Stopbus ipv trein,15
Delft,52.00666809082,4.3563890457153,Venlo,51.363609313965,6.1727776527405,NS,Intercity,211
Dordrecht,51.807220458984,4.668333530426,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Snelbus ipv trein,8
Nijmegen,51.843612670898,5.8522224426269,'s-Hertogenbosch,51.69048,5.29362,NS,Snelbus ipv trein,67
Hoorn,52.644721984863,5.0555553436279,Haarlem,52.38777923584,4.6383333206177,NS,Sprinter,433
Uitgeest,52.521667480469,4.7016668319702,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Sprinter,40
Grou-Jirnsum,53.088890075684,5.8225002288818,Leeuwarden,53.195835113525,5.7922220230103,NS,Snelbus ipv trein,4
Schiedam Centrum,51.921243812803,4.4089937210083,Dordrecht,51.807220458984,4.668333530426,NS,Sprinter,10
Rotterdam Centraal,51.92499923706,4.468888759613,Woerden,52.084999084473,4.8936109542847,NS,Sprinter,3
Dordrecht,51.807220458984,4.668333530426,Breda,51.595554351807,4.7800002098083,NS,Snelbus ipv trein,229
Enschede,52.222499847412,6.8899998664856,Raalte,52.391666412354,6.2775001525879,Blauwnet,Sprinter,152
Den Haag HS,52.069721221924,4.3225002288818,Hoorn Kersenboogerd,52.653610229492,5.0855555534363,NS,Sprinter,4
Lelystad Centrum,52.507778167725,5.4727778434753,Groningen Europapark,53.20480027,6.5854178,NS,Intercity,9
Santpoort Noord,52.43388748169,4.6325001716614,Alkmaar,52.63777923584,4.7397222518921,NS,Sprinter,8
Hilversum,52.225833892822,5.1819443702698,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Sprinter,23
Gouda,52.017501831055,4.7044444084167,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Stopbus ipv trein,9
Enschede,52.222499847412,6.8899998664856,Raalte,52.391666412354,6.2775001525879,Blauwnet,Stopbus ipv trein,1
Utrecht Centraal,52.088890075684,5.1102776527405,Almere Centrum,52.37503,5.21764,NS,Intercity,25
Helmond,51.475555419922,5.6619443893433,Helmond Brandevoort,51.462223052979,5.6072220802307,NS,Taxibus ipv trein,4
Schiphol Airport,52.30944442749,4.7619442939758,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,12
Lage Zwaluwe,51.69111251831,4.6630554199219,'s-Hertogenbosch,51.69048,5.29362,NS,Sprinter,10
Den Haag Centraal,52.080276489258,4.3249998092651,Groningen,53.210556030273,6.5647220611572,NS,Intercity,6027
Nijmegen,51.843612670898,5.8522224426269,Lage Zwaluwe,51.69111251831,4.6630554199219,NS,Sprinter,123
Arnhem Centraal,51.985000610352,5.8991665840149,Wolfheze,52.005554199219,5.7936110496521,NS,Sprinter,675
Den Haag HS,52.069721221924,4.3225002288818,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Intercity,77
Groningen,53.210556030273,6.5647220611572,Assen,52.991664886475,6.5708332061768,NS,Intercity,29
's-Hertogenbosch,51.69048,5.29362,Geldermalsen,51.88301,5.27127,NS,Stopbus ipv trein,111
Enkhuizen,52.699165344238,5.286388874054,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Intercity,965
Utrecht Centraal,52.088890075684,5.1102776527405,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,12417
Beverwijk,52.478332519531,4.6566667556763,Hoorn,52.644721984863,5.0555553436279,NS,Sprinter,255
Leeuwarden,53.195835113525,5.7922220230103,Wolvega,52.880832672119,6.0036110877991,NS,Intercity,7
Capelle Schollevaar,51.954166412354,4.5841665267944,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Extra trein,1
Rotterdam Centraal,51.92499923706,4.468888759613,Driebergen-Zeist,52.065277099609,5.25861120224,NS,Intercity,312
Delft Campus,51.990833282471,4.3647222518921,Schiedam Centrum,51.921243812803,4.4089937210083,NS,Stopbus ipv trein,2094
Arnhem Centraal,51.985000610352,5.8991665840149,Alkmaar,52.63777923584,4.7397222518921,NS,Intercity,4
Dordrecht,51.807220458984,4.668333530426,Nijmegen,51.843612670898,5.8522224426269,NS,Intercity,12
Bergen op Zoom,51.49388885498,4.2961111068726,Almere Centrum,52.37503,5.21764,NS,Intercity,1
Oldenzaal,52.30638885498,6.9347224235535,Hengelo,52.261665344238,6.7938890457153,Eurobahn,Stopbus ipv trein,1
Kruiningen-Yerseke,51.465000152588,4.0372223854065,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Intercity,12
Nijverdal,52.366111,6.462,Almelo,52.358055114746,6.6538887023926,Blauwnet,Snelbus ipv trein,391
Holten,52.283889770508,6.42027759552,Almelo,52.358055114746,6.6538887023926,NS,Extra trein,1
Hoorn,52.644721984863,5.0555553436279,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Snelbus ipv trein,1
Wierden,52.361389160156,6.5916666984558,Zwolle,52.504722595215,6.0919442176819,Blauwnet,Snelbus ipv trein,115
Amersfoort Centraal,52.153888702393,5.3705554008484,Ede-Wageningen,52.027778625488,5.6730556488037,RRReis,Stopbus ipv trein,1400
Schiphol Airport,52.30944442749,4.7619442939758,Hoofddorp,52.293334960938,4.7005553245544,NS,Snelbus ipv trein,1
Deurne,51.455833435059,5.7888889312744,Oss,51.765556335449,5.5322222709656,NS,Sprinter,346
Rotterdam Centraal,51.92499923706,4.468888759613,Almere Centrum,52.37503,5.21764,NS,Intercity,8
Leeuwarden,53.195835113525,5.7922220230103,Buitenpost,53.2564547,6.1446496,Arriva,Sneltrein,4
Alkmaar,52.63777923584,4.7397222518921,Boxtel,51.58433,5.31912,NS,Intercity,70
Eindhoven Centraal,51.443332672119,5.4813890457153,Sittard,51.001667022705,5.8586111068726,NS,Intercity,86
Rijssen,52.3122215271,6.5202779769897,Schiphol Airport,52.30944442749,4.7619442939758,NS,Intercity,127
Leiden Centraal,52.166110992432,4.4816665649414,Woerden,52.084999084473,4.8936109542847,NS,Sprinter,71
Bovenkarspel-Grootebroek,52.694999694824,5.2377777099609,Bovenkarspel Flora,52.696109771729,5.2527775764465,NS,Taxibus ipv trein,766
Vleuten,52.103056,5.007404,'s-Hertogenbosch,51.69048,5.29362,NS,Sprinter,68
Alkmaar,52.63777923584,4.7397222518921,Den Helder,52.955276489258,4.7611112594605,NS,Sprinter,4
Breda,51.595554351807,4.7800002098083,Lage Zwaluwe,51.69111251831,4.6630554199219,NS,Sprinter,89
Oldenzaal,52.30638885498,6.9347224235535,Delden,52.259998321533,6.7161111831665,Blauwnet,Stopbus ipv trein,176
Den Haag Centraal,52.080276489258,4.3249998092651,Lage Zwaluwe,51.69111251831,4.6630554199219,NS,Intercity,1
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,Hoorn Kersenboogerd,52.653610229492,5.0855555534363,NS,Sprinter,1033
Rotterdam Centraal,51.92499923706,4.468888759613,Den Haag Centraal,52.080276489258,4.3249998092651,NS Int,Int. Trein,1
Roermond,51.193054199219,5.9941668510437,Sittard,51.001667022705,5.8586111068726,Arriva,Stopbus ipv trein,73
Den Haag Centraal,52.080276489258,4.3249998092651,Tilburg,51.560554504395,5.0836110115051,NS,Intercity,252
Hoorn Kersenboogerd,52.653610229492,5.0855555534363,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Sprinter,54
Rotterdam Centraal,51.92499923706,4.468888759613,Den Haag Mariahoeve,52.090557098389,4.3694443702698,NS,Sprinter,2
Amersfoort Centraal,52.153888702393,5.3705554008484,Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,NS,Intercity,11
Uitgeest,52.521667480469,4.7016668319702,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Sprinter,288
Helmond Brandevoort,51.462223052979,5.6072220802307,Helmond,51.475555419922,5.6619443893433,NS,Stopbus ipv trein,350
Dordrecht,51.807220458984,4.668333530426,Dordrecht Stadspolders,51.801944732666,4.7166666984558,RRReis,Stopbus ipv trein,5
Etten-Leur,51.57500076294,4.6358332633972,Roosendaal,51.540279388428,4.4583334922791,NS,Extra trein,3
Utrecht Overvecht,52.110000610352,5.1247220039368,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Stopbus ipv trein,681
Zwolle,52.504722595215,6.0919442176819,Enschede,52.222499847412,6.8899998664856,Blauwnet,Stopbus ipv trein,11
Leiden Centraal,52.166110992432,4.4816665649414,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Intercity,24
Santpoort Noord,52.43388748169,4.6325001716614,Beverwijk,52.478332519531,4.6566667556763,NS,Snelbus ipv trein,64
Venlo,51.363609313965,6.1727776527405,Dordrecht,51.807220458984,4.668333530426,NS,Intercity,6168
Utrecht Centraal,52.088890075684,5.1102776527405,Woerden,52.084999084473,4.8936109542847,NS,Sprinter,1087
Alkmaar,52.63777923584,4.7397222518921,Breukelen,52.17149,4.9906,NS,Intercity,1
Utrecht Centraal,52.088890075684,5.1102776527405,Utrecht Overvecht,52.110000610352,5.1247220039368,NS,Sprinter,3
Venlo,51.363609313965,6.1727776527405,Boxtel,51.58433,5.31912,NS,Intercity,205
Putten,52.264999389648,5.5752778053284,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,1
Zwolle,52.504722595215,6.0919442176819,Nunspeet,52.370834350586,5.7852778434753,NS,Sprinter,4
Heerlen,50.89083480835,5.9749999046326,Sittard,51.001667022705,5.8586111068726,NS,Intercity,1708
Amersfoort Centraal,52.153888702393,5.3705554008484,Hilversum,52.225833892822,5.1819443702698,NS,Sprinter,7
Tilburg Universiteit,51.564985,5.051778,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Sprinter,78
Nieuw Vennep,52.258888244629,4.6455554962158,Hoofddorp,52.293334960938,4.7005553245544,NS,Intercity,1
Roermond,51.193054199219,5.9941668510437,Enkhuizen,52.699165344238,5.286388874054,NS,Intercity,64
's-Hertogenbosch,51.69048,5.29362,Nijmegen,51.843612670898,5.8522224426269,NS,Sprinter,635
Eindhoven Centraal,51.443332672119,5.4813890457153,Oss,51.765556335449,5.5322222709656,NS,Snelbus ipv trein,57
Utrecht Overvecht,52.110000610352,5.1247220039368,Zwolle,52.504722595215,6.0919442176819,NS,Sprinter,75
Amsterdam Centraal,52.378887176514,4.9002776145935,'s-Hertogenbosch,51.69048,5.29362,NS,Intercity,5
Gouda,52.017501831055,4.7044444084167,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Sprinter,1
Almelo,52.358055114746,6.6538887023926,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Intercity,76
Leiden Centraal,52.166110992432,4.4816665649414,Duivendrecht,52.323333740234,4.9363889694214,NS,Sprinter,1
Utrecht Centraal,52.088890075684,5.1102776527405,Leeuwarden,53.195835113525,5.7922220230103,NS,Intercity,1419
Eindhoven Centraal,51.443332672119,5.4813890457153,Hoorn,52.644721984863,5.0555553436279,NS,Intercity,32
Deurne,51.455833435059,5.7888889312744,Venlo,51.363609313965,6.1727776527405,NS,Snelbus ipv trein,188
Martenshoek,53.1607232,6.7402989,Kropswolde,53.1617362,6.7220882,Arriva,Taxibus ipv trein,2
Amsterdam Centraal,52.378887176514,4.9002776145935,Hilversum,52.225833892822,5.1819443702698,NS,Stopbus ipv trein,2
Den Haag Mariahoeve,52.090557098389,4.3694443702698,Leiden Centraal,52.166110992432,4.4816665649414,NS,Extra trein,1
Rijssen,52.3122215271,6.5202779769897,Deventer,52.257499694824,6.1605553627014,NS,Sprinter,3
Rotterdam Centraal,51.92499923706,4.468888759613,Leiden Centraal,52.166110992432,4.4816665649414,NS,Sprinter,2
Holten,52.283889770508,6.42027759552,Deventer,52.257499694824,6.1605553627014,NS,Extra trein,1
Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,Schiphol Airport,52.30944442749,4.7619442939758,NS,Extra trein,2
Sittard,51.001667022705,5.8586111068726,Weert,51.248611450195,5.7036108970642,NS,Snelbus ipv trein,249
Nijmegen,51.843612670898,5.8522224426269,Olst,52.334720611572,6.1130557060242,NS,Intercity,1
Haarlem,52.38777923584,4.6383333206177,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Stopbus ipv trein,2123
Amsterdam Zuid,52.338889,4.872356,Enschede,52.222499847412,6.8899998664856,NS,Intercity,40
Amsterdam Centraal,52.378887176514,4.9002776145935,Alkmaar,52.63777923584,4.7397222518921,NS,Sprinter,1836
Hengelo,52.261665344238,6.7938890457153,Wierden,52.361389160156,6.5916666984558,Blauwnet,Stopbus ipv trein,26
Schagen,52.784442901611,4.8052778244019,Alkmaar,52.63777923584,4.7397222518921,NS,Snelbus ipv trein,21
Dordrecht,51.807220458984,4.668333530426,Groningen,53.210556030273,6.5647220611572,NS,Intercity,15
Maarheeze,51.304986,5.629796,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Intercity,4
Rotterdam Centraal,51.92499923706,4.468888759613,Breukelen,52.17149,4.9906,NS,Sprinter,6
Den Haag Centraal,52.080276489258,4.3249998092651,Driebergen-Zeist,52.065277099609,5.25861120224,NS,Intercity,69
Schagen,52.784442901611,4.8052778244019,Den Helder,52.955276489258,4.7611112594605,NS,Snelbus ipv trein,4
's-Hertogenbosch,51.69048,5.29362,Gouda Goverwelle,52.014999389648,4.7408332824707,NS,Sprinter,4
Leiden Centraal,52.166110992432,4.4816665649414,Alphen a/d Rijn,52.124443054199,4.6577777862549,NS,Sprinter,511
Almere Centrum,52.37503,5.21764,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Snelbus ipv trein,1
Vlissingen,51.445835113525,3.5952777862549,Tilburg,51.560554504395,5.0836110115051,NS,Intercity,1
Zevenaar,51.923053741455,6.0719442367554,Arnhem Centraal,51.985000610352,5.8991665840149,NS Int,ICE International,2
Den Haag Centraal,52.080276489258,4.3249998092651,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Intercity direct,15
Vlissingen,51.445835113525,3.5952777862549,Rotterdam Stadion,51.893890380859,4.5197219848633,NS,Intercity,2
Schiphol Airport,52.30944442749,4.7619442939758,Meppel,52.69083404541,6.1975002288818,NS,Intercity,1
Helmond Brandevoort,51.462223052979,5.6072220802307,Helmond,51.475555419922,5.6619443893433,NS,Extra trein,1
Vlissingen,51.445835113525,3.5952777862549,Rotterdam Lombardijen,51.880001068115,4.531388759613,NS,Intercity,2
Tilburg,51.560554504395,5.0836110115051,Roosendaal,51.540279388428,4.4583334922791,NS,Intercity,6
Zutphen,52.145278930664,6.1941666603088,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Intercity,11
Santpoort Noord,52.43388748169,4.6325001716614,Haarlem,52.38777923584,4.6383333206177,NS,Sprinter,1
Maastricht,50.850276947021,5.7055554389954,Heerlen,50.89083480835,5.9749999046326,NS,Speciale Trein,1
Diemen Zuid,52.330276489258,4.9558334350586,Hoofddorp,52.293334960938,4.7005553245544,NS,Sprinter,2
Utrecht Centraal,52.088890075684,5.1102776527405,Roosendaal,51.540279388428,4.4583334922791,NS,Intercity,1
Utrecht Centraal,52.088890075684,5.1102776527405,'s-Hertogenbosch,51.69048,5.29362,NS,Sprinter,13105
Amsterdam Muiderpoort,52.360553741455,4.9311113357544,Amersfoort Vathorst,52.192779541016,5.4338889122009,NS,Sprinter,161
Leiden Lammenschans,52.146945953369,4.4924998283386,Leiden Centraal,52.166110992432,4.4816665649414,NS,Extra trein,7
Amersfoort Schothorst,52.174822137451,5.4038887023926,Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,NS,Intercity,55
Meppel,52.69083404541,6.1975002288818,Akkrum,53.046390533447,5.843611240387,NS,Intercity,2
Amsterdam Muiderpoort,52.360553741455,4.9311113357544,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Sprinter,369
Utrecht Centraal,52.088890075684,5.1102776527405,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Extra trein,1
Enschede,52.222499847412,6.8899998664856,Den Haag HS,52.069721221924,4.3225002288818,NS,Intercity,21
Baarn,52.208332061768,5.2808332443237,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Sprinter,27
Rotterdam Noord,51.942222595215,4.4816665649414,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,1
Breda,51.595554351807,4.7800002098083,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Snelbus ipv trein,28
Den Haag Centraal,52.080276489258,4.3249998092651,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Snelbus ipv trein,28
Roosendaal,51.540279388428,4.4583334922791,Middelburg,51.494720458984,3.6172223091126,NS,Sprinter,1
Uitgeest,52.521667480469,4.7016668319702,Roosendaal,51.540279388428,4.4583334922791,NS,Snelbus ipv trein,62
Winterswijk,51.9677307,6.7155181,Zutphen,52.145278930664,6.1941666603088,Arriva,Stoptrein,10289
